item_id,popular_destination,city,state,latitude,longitude,synthetic_review,google_rating_norm,popularity_score_norm,estimated_visits_norm,sentiment_score_norm,experience_score_norm,price_fare_norm,place_category_Beach,place_category_Religious,place_category_Urban,place_category_Wildlife,interest_Adventure & Outdoor,interest_Adventure & Outdoor Activities,"interest_Adventure & Outdoor Activities, Natural Landscapes & Wildlife","interest_Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Adventure & Outdoor Activities,Sightseeing & Exploration","interest_Arts, Science & Literature Attractions","interest_Arts, Science & Literature Attractions, Cultural & Heritage Sites","interest_Arts, Science & Literature Attractions, Sightseeing & Exploration","interest_Culinary & Food Experiences, Shopping & Markets",interest_Cultural & Heritage,interest_Cultural & Heritage Sites,"interest_Cultural & Heritage Sites, Arts, Science & Literature Attractions","interest_Cultural & Heritage Sites, Natural Landscapes & Wildlife","interest_Cultural & Heritage Sites, Religious & Spiritual Pilgrimages","interest_Cultural & Heritage Sites, Shopping & Markets","interest_Cultural & Heritage Sites, Sightseeing & Exploration",interest_Natural Landscapes & Wildlife,"interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities","interest_Natural Landscapes & Wildlife, Adventure & Outdoor Activities, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife, Beach","interest_Natural Landscapes & Wildlife, Religious & Spiritual Pilgrimages","interest_Natural Landscapes & Wildlife, Sightseeing & Exploration","interest_Natural Landscapes & Wildlife,Adventure & Outdoor Activities,  Sightseeing & Exploration",interest_Religious & Spiritual Pilgrimages,"interest_Religious & Spiritual Pilgrimages, Cultural & Heritage Sites","interest_Religious & Spiritual Pilgrimages, Natural Landscapes & Wildlife","interest_Religious & Spiritual Pilgrimages, Sightseeing & Exploration",interest_Shopping & Markets,"interest_Shopping & Markets, Arts, Science & Literature Attractions",interest_Sightseeing & Exploration,"interest_Sightseeing & Exploration, Cultural & Heritage Sites","interest_Sightseeing & Exploration, Natural Landscapes & Wildlife",interest_Sports & Recreation,crowd_level_High,crowd_level_Low,crowd_level_Medium,best_season_to_visit_November to April,best_season_to_visit_October to March,state_Andaman and Nicobar Islands,state_Andhra Pradesh,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Daman and Diu,state_Delhi,state_Goa,state_Gujarat,state_Gujrat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karanataka,state_Karnataka,state_Kerala,state_Ladakh,state_Madhya Pradesh,state_Maharahtra,state_Maharashtra,state_Maharastra,state_Meghalaya,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Rajasthan,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal
189,Sultanpur Bird sanctuary,Gurugram,Haryana,28.4681234,76.8917707,Sultanpur Bird sanctuary is a highly recommended wildlife destination with an excellent overall experience.,0.9347826086956522,0.11757170417834137,0.011056930257132792,0.5460674162211843,0.13963014517830014,0.032,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190,Belum Caves,Kurnool,Andhra Pradesh,15.1025794,78.1115072,Belum Caves is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12523361869501212,0.12762526417752731,0.5460674162211843,0.13887824086405648,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191,Nilgiri Biosphere Nature Park,Coimbatore,Tamil Nadu,11.0147932,76.6926714,Nilgiri Biosphere Nature Park  is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12517876483036924,0.1270088499471645,0.5460674162211843,0.13886689536334204,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
192,Puri beach,Puri,Odisha,19.794749,85.8179386,Puri beach is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12515525603769215,0.12674467241986614,0.5460674162211843,0.1388620329791887,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
193,Sukhna Lake,Chandigarh,Punjab,13.0716298,80.2567955,Sukhna Lake is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12514252207819934,0.12660157625924623,0.5460674162211843,0.13885939922476892,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
194,Majuli river island,Kaziranga,Assam,27.0016172,94.2242981,Majuli river island is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12514203231921675,0.12659607256076083,0.5460674162211843,0.13885929790854792,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195,Jakhoo hill,Shimla,Himachal Pradesh,31.1013414,77.1835041,Jakhoo hill  is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12514007328328636,0.12657405776681932,0.5460674162211843,0.13885889273712917,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,Arambol Beach,Goa,Goa,15.501984,73.9100068,Arambol Beach is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.1250411403871849,0.1254623106727721,0.5460674162211843,0.13883843031870136,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
197,Dwarka Beach & Lighthouse,Dwarka,Gujrat,23.0358621,72.5701089,Dwarka Beach & Lighthouse is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12503771202911768,0.12542378478337443,0.5460674162211843,0.13883772119861962,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198,Mallalli Falls,Coorg,Karnataka,12.0734366,76.1510815,Mallalli Falls is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12501126463735593,0.1251265850651638,0.5460674162211843,0.13883225105733807,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199,Dodital lake,Uttarkashi,Uttarakhand,30.8980456,78.5249391,Dodital lake is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12500293859908462,0.1250330221909123,0.5460674162211843,0.13883052896197684,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
200,Lake Pichola,Udaipur,Rajasthan,26.9816052,75.8447917,Lake Pichola is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12499999999999997,0.125,0.5460674162211843,0.1388299211581161,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
201,Indira Gandhi Zoological Park,Visakhapatnam,Andhra Pradesh,17.765657,83.3488338,Indira Gandhi Zoological Park is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12498432744142257,0.12482388164846778,0.5460674162211843,0.13882667959983558,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,Jampore beach,Diu,Daman and Diu,20.375971,72.825722,Jampore beach is a highly recommended beach destination with an excellent overall experience.,0.9130434782608695,0.12496179821189973,0.1245707115181402,0.5460674162211843,0.13882201984812417,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,Barren island volcano,Port Blair,Andaman and Nicobar Islands,12.2792303,93.8604402,Barren island volcano is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12494367681322024,0.12436707467418107,0.5460674162211843,0.13881827175547132,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,Dal Lake,Srinagar,Jammu and Kashmir,34.1105857,74.8682569,Dal Lake is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12493584057912058,0.12427901549841494,0.5460674162211843,0.13881665097633106,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,Khusro Bagh,Allahabad,Uttar Pradesh,25.4422713,81.8210388,Khusro Bagh is a highly recommended wildlife destination with an excellent overall experience.,0.9130434782608695,0.12491918850257797,0.12409188974991195,0.5460674162211843,0.13881320683234113,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
